.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio
V.F. Corporation Common Stock,VFC,4127930,11.93,0.011280214861235498,5339051,2.98,1930000000,2.55,0.29803921568627456,23160000000,-0.02667860340196959,2.29,21.96,0.010564010743061791,0.038599999999999995,4.68,18.33,16.89,1.92,1,0,0,0,0,0,0,0,0,0,7.67
Viacom Inc.,VIAB,3814870,11.229,0.030162412993039376,3507400,1.800,2860000000,3.485,0.18507890961262552,16960000000,0.0754060324825987,1.800,12.260,0.010904872389791098,0.06836,3.838,11.097,10.345,1.351,1,0,0,0,0,0,0,0,0,0,2.740
Valero Energy Corporation Commo,VLO,4530940,44.35,0.023148857887474946,7074976,4.23,5520000000,4.93,0.23326572008113589,30140000000,0.10286677908937603,0.56,13.55,0.00720527364709489,0.0341,1.47,13.58,10.99,0.42,0,0,0,0,0,0,0,0,0,0,3.70
Vulcan Materials Company (Holdi,VMC,1550340,34.55,0.010911796313135432,974372,0.83,949850000,3.09,0.737864077669903,16149999999,0.14011738447548971,1.38,39.50,0.00950648921220143,0.0044,3.50,30.58,22.72,4.46,0,0,0,0,0,0,1,0,0,0,1.85
Vornado Realty Trust Common Sto,VNO,849968,30.99,0.03238188976377959,1067858,2.81,1400000000,4.34,-0.4470046082949308,18870000000,0.12381889763779541,1.10,23.02,0.006102362204724487,-0.0172,3.28,45.56,41.57,7.18,0,0,0,0,0,0,0,1,0,0,4.42
"Verisk Analytics, Inc.",VRSK,770067,7.98,0.008205756276791203,615620,0,937200000,3.46,0.043352601156069426,13750000000,0.06172688303735452,2.41,23.92,0.009430496019595891,0.0101,10.23,25.12,22.90,6.81,0,0,0,0,1,0,0,0,0,0,3.57
"Ventas, Inc. Common Stock",VTR,1948180,29.54,0.03846153846153848,2790789,4.70,1830000000,1.86,-0.043010752688172116,22920000000,-0.03906962602614772,5.61,34.80,0.00516874429917924,0.0258,2.23,38.02,36.31,6.77,0,0,0,0,0,0,0,1,0,0,3.50
Verizon Communications Inc. Com,VZ,16094300,5.76,0.008465608465608435,23628857,4.70,42690000000,3.21,0.2180685358255452,191920000000,0.07026455026455025,7.63,15.74,-0.0025396825396825085,-0.0575,8.20,12.38,12.03,1.56,0,0,0,0,0,0,0,0,1,0,1.92
Waters Corporation Common Stock,WAT,541741,28.77,0.007759273277819947,738093,0.00,727310000,6.41,0.20280811232449292,12830000000,-0.0066868533938935215,2.67,24.99,0.011039616452182655,0.08960000000000001,5.51,22.72,20.77,5.86,0,0,0,1,0,0,0,0,0,0,4.53
"Walgreens Boots Alliance, Inc.",WBA,3683360,27.82,0.008330358205402866,5037552,1.81,7730000000,3.78,0.4576719576719577,91100000000,0.11293585624181834,1.23,21.67,0.00868737355706295,0.0125,3.02,16.92,15.30,0.78,0,1,0,0,0,0,0,0,0,0,3.43
"WEC Energy Group, Inc. Common S",WEC,1954400,28.29,0.014759535655058054,1890497,3.48,2440000000,2.96,0.1114864864864864,19160000000,0.01243781094527363,3.47,20.51,-0.00016583747927023662,0.0391,2.13,19.59,18.46,2.55,0,0,0,0,0,0,0,0,0,1,4.16
Wells Fargo & Company Common St,WFC,18430000,35.73,0.014150943396226415,23687090,2.84,0.00,4.00,0.13250000000000006,268070000000,0.08698113207547165,1.71,13.41,0.02169811320754711,0.0012,1.48,12.83,11.84,3.12,0,0,1,0,0,0,0,0,0,0,1.83
"Whole Foods Market, Inc.",WFM,5829810,10.34,0.049285914309717106,16296855,1.58,1370000000,1.38,-0.021739130434782483,11610000000,-0.18258190982917943,-10.07,26.32,0.005320638476617123,0.19879999999999998,3.45,27.41,27.01,0.72,0,1,0,0,0,0,0,0,0,0,8.92
Whirlpool Corporation Common St,WHR,822213,64.10,0.022855810156842096,1550866,2.34,2180000000,11.50,0.5217391304347827,13020000000,0.16395545449244953,0.88,15.20,0.014284881348026524,0.0204,2.68,11.29,9.99,0.62,1,0,0,0,0,0,0,0,0,0,7.02
Willis Towers Watson Public Lim,WLTW,713822,73.85,0.012417024599765743,859898,1.63,1490000000,3.04,2.213815789473684,17630000000,0.07661069894572425,1.52,42.79,0.01679031628270189,0.031400000000000004,1.73,15.39,13.31,2.23,0,0,1,0,0,0,0,0,0,0,5.06
"Waste Management, Inc. Common S",WM,1533450,12.06,0.006541291905151322,1385843,2.33,3710000000,2.65,0.3056603773584905,32580000000,0.028890705914418113,2.21,27.96,0.005996184246388703,0.0659,6.09,23.38,21.42,2.37,0,0,0,0,1,0,0,0,0,0,2.79
"Wal-Mart Stores, Inc. Common St",WMT,8857080,25.52,0.01307712836936221,7807933,2.73,32840000000,4.38,0.038812785388127935,226810000000,-0.006938884440885973,3.44,17.07,0.0018681611956232747,0.0701,2.94,17.31,16.44,0.47,0,1,0,0,0,0,0,0,0,0,3.33
Westrock Company Common Stock,WRK,1659400,38.02,0.013202565069784906,2059410,3.12,2160000000,0.54,5.222222222222221,13570000000,0.11278762731044889,2.23,100.41,0.013013956997359521,0.0592,1.39,20.86,16.08,0.94,0,0,0,0,0,0,1,0,0,0,1.85
Western Union Company (The) Com,WU,5894650,1.87,0.010627530364372513,3330421,3.50,1370000000,0.51,2.4705882352941178,9660000000,-0.006578947368421129,1.70,39.37,0.008603238866396579,-0.0194,10.54,11.88,11.34,1.75,0,0,0,0,0,1,0,0,0,0,9.80
Weyerhaeuser Company Common Sto,WY,4012720,12.26,0.01533564814814818,5763338,3.57,1590000000,1.40,-0.042857142857142705,26130000000,0.03501157407407418,6.78,24.94,0.0127314814814814,0.092,2.82,34.21,26.04,4.05,0,0,0,0,0,0,0,1,0,0,4.96
Wyndham Worldwide Corp Common,WYN,1086920,6.76,0.015604101649576523,2243044,2.58,1310000000,5.53,0.24954792043399632,9640000000,0.014266607222469974,1.12,16.60,0.011145786892554632,0.1867,13.27,14.80,13.28,1.83,1,0,0,0,0,0,0,0,0,0,3.35
"Wynn Resorts, Limited",WYNN,2453310,1.55,0.01535806729939604,2349378,1.72,950590000,2.38,1.096638655462185,11750000000,-0.022950819672131195,3.37,48.56,0.009318377911993192,0.1724,74.58,26.88,23.16,2.64,1,0,0,0,0,0,0,0,0,0,3.48
XL Group Ltd.,XL,1535140,40.99,0.010888393961890742,1398843,2.18,1100000000,1.56,1.5833333333333335,10860000000,0.05889631279386287,0.41,26.28,0.015342736946300617,0.08410000000000001,0.99,12.81,10.17,1.02,0,0,1,0,0,0,0,0,0,0,5.61
"Xilinx, Inc.",XLNX,2552630,9.97,0.025481019240769613,7582237,2.29,767130000,2.28,0.05701754385964919,15100000000,0.045068469405442846,2.92,26.60,0.029121164846593883,0.07769999999999999,5.79,26.60,25.17,6.21,0,0,0,0,0,1,0,0,0,0,7.86
Exxon Mobil Corporation Common,XOM,12326200,40.34,0.007311934564382246,8717735,3.70,23240000000,1.88,1.4627659574468086,336320000000,0.08266203990581245,0.61,43.21,0.007311934564382172,-0.0471,2.00,20.74,17.52,1.69,0,0,0,0,0,0,0,0,0,0,1.92
DENTSPLY SIRONA Inc.,XRAY,1461390,35.26,0.009115624500239889,1140253,0.56,779500000,1.94,0.6597938144329898,14550000000,0.07676315368623055,2.62,32.64,0.014393091316168283,0.056299999999999996,1.77,22.22,19.67,3.83,0,0,0,1,0,0,0,0,0,0,4.86
Xylem Inc. Common Stock New,XYL,1562150,12.21,0.01184600197433355,1796463,1.46,615000000,1.45,0.806896551724138,9240000000,0.08864758144126372,1.56,35.50,0.0195459032576506,0.0349,4.15,22.48,19.65,2.41,0,0,0,0,1,0,0,0,0,0,2.39
"Zimmer Biomet Holdings, Inc. Co",ZBH,1101160,48.20,0.014027560029705444,903206,0.79,2800000000,1.51,5.205298013245033,24790000000,0.10982754352669355,1.45,81.64,0.010561927551778316,0.0802,2.51,14.33,13.16,3.17,0,0,0,1,0,0,0,0,0,0,3.66
Zions Bancorporation,ZION,2544620,34.10,0.021052631578947354,4454949,0.77,0.00,1.99,0.4924623115577891,8490000000,0.13023255813953494,1.36,21.09,0.030354957160342755,0.0426,1.20,16.92,14.13,3.61,0,0,1,0,0,0,0,0,0,0,7.84
Zoetis Inc. Class A Common Stoc,ZTS,3405460,3.02,0.010334009964938091,2770642,0.77,1700000000,1.65,0.6060606060606062,27050000000,0.09725041520575761,1.76,33.33,0.00904225871932085,0.0471,17.96,23.81,20.75,5.45,0,0,0,1,0,0,0,0,0,0,1.77
