.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Texas Instruments Incorporated,TXN,5278240,10.52,2.56,5700000000.0,3.67,0.90,3.94,3.48,76.42,77830000000.0,0.04674692622950838,2.13,22.39,0.0015368852459016757,0.0189,0.077,-0.0203,0.4307,7.43,21.22,19.76,5.84,2.25,0,72.29,3994816
Textron Inc.,TXT,1902290,20.62,0.17,1590000000.0,2.64,0.62,3.02,3.53,48.37,12980000000.0,0.08027851730493563,2.32,13.63,0.0012287528158918537,-0.006500000000000001,0.08449999999999999,-0.0564,0.4991,2.37,18.20,15.91,0.96,1.67,1,44.31,1489430
"Under Armour, Inc. Class C",UA,4785090,4.63,0,562240000.0,0.41,-0.02,0.53,0.44,21.10,8170000000.0,0.21308016877637126,9.25,41.89,0.001054852320675037,-0.1167,-0.3323,-0.5993999999999999,0.049,4.09,45.46,35.17,1.72,1.58,1,27.91,2660710
"Under Armour, Inc. Class A",UAA,5506130,4.63,0,562240000.0,0.42,-0.03,0.52,0.44,23.85,9030000000.0,0.0774008600095557,2.39,46.27,0.000955566172957445,-0.1367,-0.3611,-0.5706,0.0143,4.52,49.02,39.60,1.90,7.12,1,32.23,5197213
United Continental Holdings,UAL,3273370,27.52,0.00,6850000000.0,6.76,2.18,8.11,6.85,73.84,23780000000.0,0.1659388646288209,-1.68,11.04,0.005731441048034913,0.023700000000000002,0.1905,-0.0158,1.0206,2.66,11.18,9.32,0.63,4.00,1,63.49,4256153
"UDR, Inc.",UDR,1548620,11.40,3.24,605530000.0,0.31,0.08,0.30,1.08,35.57,9600000000.0,0.006047278724574001,-3.43,33.24,-0.0043980208905993745,0.009399999999999999,0.0232,-0.0702,0.09480000000000001,3.19,115.81,119.67,10.09,3.96,1,35.09,1751530
"Universal Health Services, Inc.",UHS,1143990,45.33,0.32,1700000000.0,8.06,2.07,8.85,7.10,117.63,12170000000.0,0.11593258975820242,1.84,17.69,0.0017096800455915773,0.0676,0.059800000000000006,-0.1015,0.2593,2.71,15.58,14.19,1.24,2.95,1,118.50,791531
"Ulta Beauty, Inc.",ULTA,598412,23.30,0.00,797090000.0,6.41,1.80,8.01,5.97,271.60,17310000000.0,0.08704271039827005,2.04,46.62,-0.00025229771129930967,0.0241,0.08839999999999999,-0.0017000000000000001,0.7581,11.91,43.39,34.73,3.80,3.30,0,255.55,463225
UnitedHealth Group Incorporated,UNH,3626930,40.20,1.51,14510000000.0,9.51,2.32,10.64,7.25,161.99,159990000000.0,0.10931803239495541,1.11,23.20,0.00035861574323114986,0.0383,0.1173,-0.0024,0.3969,4.16,17.69,15.81,0.86,1.96,1,150.54,2254393
Unum Group,UNM,1383260,39.02,1.64,1620000000.0,4.10,1.02,4.38,3.95,47.02,11240000000.0,-0.02076907258893701,1.68,12.42,0.001028171910343323,0.0431,0.2022,-0.024300000000000002,0.6465000000000001,1.25,11.96,11.20,1.01,2.82,1,40.80,1044847
Union Pacific Corporation,UNP,3764110,24.43,2.24,9310000000.0,5.64,1.33,6.36,5.07,108.03,88720000000.0,0.03823933975240723,1.73,21.50,0.0002751031636862855,0.0092,0.0885,-0.0212,0.4105,4.46,19.33,17.14,4.45,1.80,1,100.16,2304907
"United Parcel Service, Inc.",UPS,3164490,0.47,3.14,7700000000.0,5.95,1.48,6.45,3.87,109.61,92160000000.0,0.07229825389334588,2.11,27.37,0.0016989145823500529,-0.0336,-0.047,-0.12050000000000001,0.0716,227.36,17.80,16.42,1.51,3.92,1,111.16,2732468
"Urban Outfitters, Inc.",URBN,2402420,10.73,0,497690000.0,1.88,0.26,1.96,1.92,26.66,3030000000.0,0.12699591533605648,1.24,13.54,-0.002970664686223534,-0.022400000000000003,-0.1893,-0.3613,0.0729,2.51,13.86,13.30,0.89,4.31,0,32.15,2761535
"United Rentals, Inc.",URI,1703680,19.57,0,1720000000.0,9.11,2.23,10.13,6.45,123.53,10850000000.0,-0.03991938609410117,1.06,19.96,0.0,0.042,0.32409999999999994,-0.0414,1.3014,6.59,14.13,12.71,1.89,3.75,1,97.21,1470844
U.S. Bancorp,USB,6762450,24.63,1.99,0.00,3.49,0.87,3.84,3.24,53.53,94110000000.0,-0.017303532804614163,2.84,17.15,-0.00036049026676276963,0.0377,0.1517,-0.0187,0.4436,2.25,15.92,14.47,4.85,2.78,1,48.23,7278259
United Technologies Corporation,UTX,3049460,34.10,2.32,10040000000.0,6.55,1.76,7.01,6.12,111.09,90530000000.0,0.05066997959002584,2.33,18.36,0.001242346259650473,0.011200000000000002,0.0501,-0.0184,0.1819,3.30,17.15,16.03,1.59,2.02,1,106.98,3108508
Visa Inc.,V,9254870,11.20,0.75,11010000000.0,3.33,0.82,3.86,2.58,85.28,206360000000.0,0.10583982830678873,1.65,34.41,-0.002485033322037755,0.041100000000000005,0.0832,-0.0039000000000000003,0.2761,7.90,26.66,23.00,12.88,4.88,1,81.97,5713897
"Varian Medical Systems, Inc.",VAR,914477,18.45,0.00,633400000.0,3.91,0.97,4.29,3.51,84.03,8119999999.999999,-0.026734859932581623,2.50,24.75,-0.00046495408578406394,0.0344,-0.0451,-0.18539999999999998,0.1449,4.66,22.23,20.26,2.49,5.32,1,91.03,1255390
V.F. Corporation,VFC,3962230,11.96,3.20,1920000000.0,3.06,0.33,3.32,2.55,51.43,21730000000.0,0.00206224221972251,2.38,20.65,0.006374203224596808,0.0225,-0.0478,-0.214,0.09449999999999999,4.46,17.19,15.84,1.83,5.81,1,55.23,4365010
Viacom Inc. - Class B,VIAB,4404550,11.23,1.84,2860000000.0,3.84,1.13,4.13,3.48,42.32,16790000000.0,0.10470085470085477,2.56,12.14,0.00047483380816726317,-0.0002,0.0926,-0.09380000000000001,0.2466,3.75,11.02,10.24,1.32,2.29,0,38.73,3672165
Valero Energy Corporation,VLO,4629670,44.35,4.09,5520000000.0,5.12,1.69,6.23,4.93,66.72,29810000000.0,0.0990218209179834,0.61,13.40,0.00662151993980431,-0.0096,0.0721,-0.0745,0.4096,1.50,12.91,10.61,0.43,2.95,1,61.64,4054091
Vulcan Materials Company (Holdi,VMC,1331320,34.55,0.80,949850000.0,4.01,1.21,5.40,3.09,124.94,16079999999.999998,0.13526211671612254,1.39,39.32,0.0018958127266732738,-0.0278,0.0087,-0.1209,0.2073,3.51,30.29,22.49,4.47,2.58,1,120.42,1441028
Vornado Realty Trust,VNO,871341,30.99,2.60,1400000000.0,1.92,0.00,2.13,4.34,107.32,20570000000.0,0.03739434031606015,3.57,25.09,-0.00542080117603827,0.013500000000000002,0.0731,-0.0264,0.2596,3.51,56.65,51.07,7.69,4.97,1,101.36,669303
"Verisk Analytics, Inc.",VRSK,646784,7.98,0,937200000.0,3.32,0.81,3.63,3.46,83.12,13960000000.0,0.039799211186805294,2.65,24.29,0.0020317915620891025,0.01,0.0204,-0.0395,0.1208,10.48,25.29,23.13,6.98,6.75,0,82.27,509602
"Ventas, Inc.",VTR,1947610,29.54,4.77,1830000000.0,1.70,0.43,1.83,1.86,62.39,22580000000.0,-0.0126325639426077,5.53,34.28,-0.0049906425452278524,0.0204,-0.0213,-0.1711,0.1333,2.17,37.45,34.79,6.60,4.68,1,65.04,1571777
Verizon Communications Inc.,VZ,15652300,5.53,4.64,43390000000.0,3.85,1.01,3.96,3.21,49.75,204200000000.0,0.03701480592236894,6.69,15.60,0.0014005602240896309,0.0068000000000000005,-0.012,-0.12050000000000001,0.08869999999999999,9.05,13.01,12.65,1.62,1.57,1,50.70,11075118
Waters Corporation,WAT,656367,28.77,0.00,727310000.0,7.02,1.66,7.64,6.41,148.36,12410000000.0,0.020169920228289895,2.60,24.17,-0.0012322459303456545,0.0441,0.0519,-0.046900000000000004,0.23739999999999997,5.36,22.07,20.27,5.70,2.93,1,147.26,603261
"Walgreens Boots Alliance, Inc.",WBA,3859410,27.17,1.73,7890000000.0,5.00,1.32,5.53,3.78,83.62,92710000000.0,0.08830989163015923,1.38,22.73,-0.0009222965183306453,0.0271,0.0387,-0.024,0.134,3.19,17.18,15.53,0.80,2.08,0,82.69,3157970
"WEC Energy Group, Inc.",WEC,1689080,28.29,3.45,2440000000.0,3.10,0.60,3.28,2.96,58.42,18710000000.0,-0.01347081323798438,2.97,20.03,-0.002161982371528426,0.0149,0.0128,-0.10300000000000001,0.10490000000000001,2.13,19.13,18.08,2.54,9.25,1,58.54,2867434
Wells Fargo & Company,WFC,20516000,35.21,2.54,0.00,4.20,1.04,4.60,3.99,56.82,295400000000.0,-0.007153806847215116,1.87,14.76,0.0023846022824050017,0.0365,0.1423,-0.0183,0.3522,1.67,14.02,12.80,3.49,1.17,1,51.55,14753743
"Whole Foods Market, Inc.",WFM,4838510,10.34,1.83,1370000000.0,1.34,0.35,1.36,1.38,30.46,9460000000.0,-0.0627051871306632,-8.64,21.44,-0.003939592908732803,-0.0248,-0.012,-0.1653,0.07339999999999999,2.95,22.16,21.84,0.61,7.11,0,30.06,5739956
Whirlpool Corporation,WHR,833346,64.10,2.24,2180000000.0,15.59,3.60,17.56,11.50,178.51,13250000000.0,0.1220472440944882,0.85,15.47,0.001237345331833506,-0.0034000000000000002,0.0374,-0.08349999999999999,0.2192,2.77,11.41,10.13,0.64,4.13,1,171.48,424969
Willis Towers Watson Public Lim,WLTW,720772,73.02,1.65,1580000000.0,8.46,1.75,9.78,2.26,126.21,17710000000.0,0.06385114268066694,1.38,57.50,-0.0014669549104385782,0.0297,0.0377,-0.0258,0.1707,1.77,15.36,13.29,2.27,4.92,0,125.24,531211
"Waste Management, Inc.",WM,1643840,12.06,2.32,3710000000.0,3.17,0.81,3.46,2.65,70.83,32020000000.000004,0.026200873362445476,2.20,27.48,-0.00013646288209612223,0.0282,0.08130000000000001,-0.0111,0.2994,6.08,22.97,21.05,2.37,2.54,1,67.36,2133808
"Wal-Mart Stores, Inc.",WMT,9352640,25.38,2.88,32840000000.000004,4.32,1.07,4.54,4.38,68.43,214640000000.0,0.05907292255511587,3.86,15.99,0.0007066139061615573,0.0233,-0.0001,-0.06860000000000001,0.1165,2.79,16.21,15.43,0.45,3.60,1,70.04,9303591
Westrock Company,WRK,1534430,38.02,2.98,2160000000.0,2.63,0.81,3.04,0.54,53.42,13570000000.0,0.07178538390379274,2.24,100.45,-0.00018501387604064057,0.0116,0.08289999999999999,-0.0371,0.5637,1.42,20.55,17.78,0.96,1.74,1,49.90,919166
Western Union Company (The),WU,5822250,1.87,3.52,1370000000.0,1.70,0.42,1.78,0.51,20.13,9600000000.0,-0.03261414952333164,1.68,39.14,0.0005017561465128217,-0.0083,-0.037000000000000005,-0.1207,0.10460000000000001,10.64,11.74,11.21,1.77,8.76,1,20.73,4269923
Weyerhaeuser Company,WY,4191140,12.26,3.64,1590000000.0,0.99,0.27,1.33,1.40,32.38,25570000000.0,0.022228721848493782,6.91,24.40,-0.0038022813688212143,0.0542,0.09029999999999999,-0.0067,0.2859,2.79,34.48,25.67,4.01,3.17,1,31.31,3239199
Wyndham Worldwide Corp Common,WYN,1015490,6.76,2.47,1310000000.0,6.20,1.55,6.89,5.53,81.14,8650000000.0,0.08355405730797005,1.04,14.90,-0.004815795810257706,0.0155,0.1208,-0.049800000000000004,0.31629999999999997,12.28,13.29,11.96,1.69,6.40,1,73.52,931984
"Wynn Resorts, Limited",WYNN,2706000,1.55,2.08,950590000.0,4.29,1.01,4.88,2.38,96.66,10270000000.0,0.05901148277583612,2.92,42.45,-0.0012980529206191305,0.0453,0.0591,-0.07730000000000001,0.2666,64.45,23.55,20.70,2.28,3.00,0,95.41,1783573
Xcel Energy Inc.,XEL,2387520,21.73,3.31,3650000000.0,2.20,0.40,2.45,2.21,41.83,22180000000.0,0.3938426453819839,3.55,19.80,0.0004561003420751053,0.0452,0.068,-0.0374,0.1505,2.02,18.84,17.84,2.00,4.34,1,40.93,2174244
XL Group Ltd.,XL,1722470,40.99,2.14,1100000000.0,3.34,0.93,4.03,1.56,39.18,10690000000.0,0.05368135927111539,0.43,25.87,-0.0004924895345972402,0.0302,0.1115,-0.024900000000000002,0.3307,0.99,12.08,10.01,1.02,5.30,1,36.31,1605398
"Xilinx, Inc.",XLNX,2743770,9.97,2.24,767130000.0,2.29,0.59,2.44,2.28,58.67,14620000000.0,0.010951979780960297,2.99,25.76,-0.0015164279696715521,0.0012,0.0649,-0.0562,0.4144,5.96,25.65,24.07,6.39,3.77,0,55.16,2340408
Exxon Mobil Corporation,XOM,11989400,40.34,3.69,23240000000.0,4.10,1.01,4.91,1.88,83.47,341920000000.0,0.06182472989195675,0.62,43.93,0.0031212484993998757,-0.0121,-0.0436,-0.13699999999999998,0.021,2.06,20.11,16.79,1.75,2.42,1,86.21,12304096
DENTSPLY SIRONA Inc.,XRAY,1616630,35.17,0.55,749600000.0,2.85,0.68,3.21,1.94,59.07,14620000000.0,0.05781618224666141,2.66,32.66,-0.003142183817753219,0.0726,0.06849999999999999,-0.0375,0.152,1.81,22.23,19.74,3.92,4.32,0,59.30,1234240
Xerox Corporation,XRX,13882000,4.74,3.36,2160000000.0,0.84,0.22,0.87,0.58,7.20,7470000000.0,0.15775034293552803,-78.91,12.69,0.004115226337448652,0.0217,-0.1681,-0.3538,0.1393,1.54,8.76,8.46,0.69,0.81,1,8.85,5791896
Xylem Inc.  New,XYL,1532990,12.21,1.45,615000000.0,2.29,0.56,2.61,1.45,48.52,8750000000.0,0.1108611167928002,1.50,33.61,0.00040908161178143665,0.0043,-0.0278,-0.11380000000000001,0.2967,4.00,21.28,18.67,2.33,2.66,1,50.12,1658874
"Zimmer Biomet Holdings, Inc.",ZBH,1425800,47.82,0.82,2480000000.0,8.56,2.17,9.38,1.50,116.73,23700000000.0,0.13709540755804106,1.42,78.85,-0.0007625826131163471,0.013300000000000001,0.0197,-0.1121,0.2369,2.47,13.82,12.61,3.08,2.45,1,116.00,708081
Zions Bancorporation,ZION,2515550,34.10,0.71,0.00,2.45,0.60,2.93,1.99,43.65,9210000000.0,0.02313167259786475,2.04,22.79,-0.00022241992882554573,0.0391,0.2168,-0.061500000000000006,0.9704999999999999,1.32,18.51,15.48,3.99,6.38,0,37.28,2686381
Zoetis Inc. Class A,ZTS,3418950,3.02,0.78,1700000000.0,2.32,0.56,2.65,1.65,54.29,26280000000.0,0.10792580101180449,1.78,32.38,-0.0005621135469363603,-0.0161,0.028300000000000002,-0.0545,0.3576,17.69,23.03,20.16,5.37,3.15,1,51.95,2483602
