.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
"TripAdvisor, Inc.",TRIP,2813260,10.42,0,215000000.0,1.23,0.32,1.49,0.82,48.66,6280000000.0,0.07346566278804478,5.75,53.16,0.002509696554870988,-0.1042,-0.2007,-0.392,0.0776,4.21,35.44,29.26,4.27,6.37,0,54.54,4063861
"T. Rowe Price Group, Inc.",TROW,1886820,20.46,3.22,1930000000.0,4.83,1.21,5.08,4.75,70.57,17210000000.0,0.01360448807854131,1.82,14.89,0.0040673211781208085,0.0022,0.0045000000000000005,-0.1048,0.1231,3.48,14.64,13.92,4.11,3.97,0,70.40,1729262
"The Travelers Companies, Inc. C",TRV,1534880,83.05,2.19,5120000000.0,9.50,2.16,9.92,10.28,120.06,34090000000.000004,0.007918178818871802,2.29,11.86,0.0033817222038932115,0.015300000000000001,0.0471,-0.0286,0.1783,1.46,12.83,12.29,1.23,4.17,1,116.41,1707311
Tractor Supply Company,TSCO,1662850,11.11,1.34,839840000.0,3.50,1.30,3.93,3.27,73.03,9410000000.0,0.15020632737276474,1.56,22.01,-0.0015130674002751254,-0.014499999999999999,-0.011200000000000002,-0.25989999999999996,0.1702,6.54,20.56,18.31,1.40,3.38,0,72.79,1597799
"Tyson Foods, Inc. Common Stock",TSN,2974430,26.01,1.45,3780000000.0,5.00,1.19,4.98,4.96,63.48,22870000000.0,0.11434108527131781,0.99,12.57,0.0035529715762274705,-0.018799999999999997,-0.0688,-0.1916,0.11789999999999999,2.38,12.46,12.51,0.62,4.34,1,66.89,1495896
Tesoro Corporation Common Stock,TSO,2454700,46.79,2.64,2089999999.9999998,5.76,2.09,6.91,6.12,84.57,9550000000.0,0.26158070678127987,-0.62,13.35,-0.006327602674307542,-0.0334,-0.0194,-0.1257,0.1764,1.79,14.19,11.83,0.41,3.80,1,83.36,3111146
"Total System Services, Inc. Com",TSS,1286630,11.45,0.74,854360000.0,3.12,0.80,3.46,1.73,53.51,9930000000.0,0.09239029809294586,1.49,31.25,0.00018515089798198936,0.012199999999999999,0.07490000000000001,-0.0421,0.2267,4.72,17.36,15.65,2.37,1.27,1,50.39,755207
Time Warner Inc. New Common Sto,TWX,3898340,31.52,1.64,8570000000.0,5.95,1.31,6.57,4.95,96.82,76230000000.0,0.06913003755963842,1.51,19.87,0.002030250735965744,0.0169,0.1052,-0.0085,0.451,3.13,16.55,14.98,2.60,2.19,1,89.08,2931669
Texas Instruments Incorporated,TXN,5283630,10.52,2.53,5700000000.0,3.67,0.90,3.94,3.48,76.73,79100000000.0,0.030123519032014157,2.16,22.75,0.0018905974287874994,0.0313,0.09140000000000001,-0.0154,0.4487,7.55,21.56,20.08,5.93,2.06,0,72.51,4255437
Textron Inc. Common Stock,TXT,1917600,20.62,0.17,1590000000.0,2.62,0.61,3.01,3.53,48.25,12810000000.0,0.09162848812994584,2.30,13.45,0.001457725947521915,-0.017,0.0652,-0.0687,0.43729999999999997,2.33,18.10,15.76,0.94,1.82,1,44.53,1612352
"Under Armour, Inc. Class C Comm",UA,4778670,4.63,0,562240000.0,0.41,-0.02,0.53,0.44,20.32,7760000000.0,0.295774647887324,8.83,39.75,0.0,-0.12960000000000002,-0.35259999999999997,-0.6171,0.0184,3.83,43.15,33.38,1.61,1.76,1,27.32,4011964
"Under Armour, Inc. Class A Comm",UAA,5577050,4.63,0,562240000.0,0.42,-0.03,0.52,0.44,23.13,8400000000.0,0.1750261233019852,2.55,43.03,-0.0010449320794148065,-0.1721,-0.3951,-0.6006,0.018600000000000002,4.13,45.60,36.83,1.74,5.51,1,31.66,4795202
United Continental Holdings,UAL,3278610,27.52,0.00,6850000000.0,6.76,2.18,8.11,6.85,73.72,22820000000.0,0.1633986928104576,-1.67,10.59,-0.0031318082788671653,-0.0161,0.1294,-0.0555,0.9390999999999999,2.67,10.73,8.94,0.63,4.58,1,64.23,3732151
"UDR, Inc. Common Stock",UDR,1513010,11.40,3.29,605530000.0,0.31,0.08,0.30,1.08,35.57,9400000000.0,0.01976614699331858,-3.39,32.56,0.0008351893095768226,-0.011399999999999999,0.0028000000000000004,-0.0891,0.0726,3.15,113.45,117.23,9.96,3.69,1,35.07,1601974
"Universal Health Services, Inc.",UHS,959290,46.91,0.32,1700000000.0,8.01,2.06,8.81,7.14,118.76,11970000000.0,0.12268798966157823,1.84,17.36,0.00040384460059761373,0.0436,0.0452,-0.1133,0.2429,2.64,15.47,14.07,1.22,2.95,1,118.58,703888
"Ulta Beauty, Inc.",ULTA,611853,23.30,0.00,797090000.0,6.41,1.80,8.02,5.97,272.55,17040000000.0,0.09757868370421452,1.98,45.89,0.001996587650197723,0.0045000000000000005,0.0708,-0.0263,0.48710000000000003,11.82,42.71,34.14,3.77,2.92,0,255.67,1726447
UnitedHealth Group Incorporated,UNH,3519390,40.20,1.49,14510000000.0,9.51,2.32,10.64,7.25,162.87,159810000000.0,0.09552736585075339,1.11,23.17,0.0014293371448990122,0.0315,0.1104,-0.008,0.3747,4.18,17.67,15.79,0.86,2.18,1,151.31,3631873
Unum Group Common Stock,UNM,1350930,39.02,1.64,1620000000.0,4.10,1.02,4.38,3.95,47.45,11190000000.0,-0.02214476112364172,1.69,12.36,0.0024605290137378333,0.028900000000000002,0.18420000000000003,-0.0288,0.6388,1.25,11.91,11.15,1.01,3.15,1,41.22,985210
Union Pacific Corporation Commo,UNP,3731670,24.43,2.23,9310000000.0,5.64,1.33,6.36,5.07,108.32,86410000000.0,0.060912754193608754,1.71,20.94,0.0009371192952862817,-0.0197,0.0562,-0.0467,0.3738,4.37,18.83,16.69,4.35,1.91,1,100.53,4131220
"United Parcel Service, Inc. Com",UPS,3171900,0.47,3.14,7700000000.0,5.95,1.48,6.45,3.87,108.77,92140000000.0,0.07538068665468645,2.11,27.36,0.003783221413033111,-0.0264,-0.0462,-0.1207,0.058499999999999996,226.89,17.80,16.42,1.51,2.34,1,111.03,2301041
"Urban Outfitters, Inc.",URBN,2566710,10.73,0,497690000.0,1.79,0.60,1.88,1.92,26.52,2870000000.0,0.11757575757575767,1.06,12.85,0.0016161616161616266,-0.0678,-0.22510000000000002,-0.39409999999999995,0.0809,2.31,13.81,13.15,0.82,5.85,0,31.90,4480964
"United Rentals, Inc. Common Sto",URI,1719840,19.57,0,1720000000.0,9.11,2.23,10.13,6.45,125.11,10280000000.0,-0.0035398230088495852,1.07,18.91,-0.002413515687851975,-0.025,0.23739999999999997,-0.0916,1.1778,6.35,13.39,12.04,1.82,3.70,1,98.57,3077047
U.S. Bancorp Common Stock,USB,6554710,24.63,2.04,0.00,3.49,0.87,3.84,3.24,53.93,93070000000.0,-0.0012757426644797176,2.81,16.96,0.004556223801713166,0.0187,0.131,-0.029500000000000002,0.4279,2.23,15.74,14.31,4.80,2.98,1,48.58,5236239
United Technologies Corporation,UTX,3027210,34.10,2.35,10040000000.0,6.55,1.76,7.01,6.12,111.26,90200000000.0,0.0595078299776286,2.32,18.30,0.0010738255033557742,0.006,0.0455,-0.0219,0.1674,3.28,17.09,15.97,1.57,1.93,1,107.06,2919791
Visa Inc.,V,8756040,11.20,0.74,11010000000.0,3.33,0.82,3.86,2.58,86.05,207100000000.0,0.10049460431654689,1.66,34.54,0.0006744604316546443,0.0356,0.0839,-0.0044,0.2611,7.94,26.76,23.09,12.94,4.80,1,82.21,5953875
"Varian Medical Systems, Inc. Co",VAR,920682,18.45,0.00,633400000.0,3.91,0.97,4.29,3.51,83.79,8170000000.0,-0.033810293099469146,2.50,24.87,0.0025386568197554027,0.0426,-0.038,-0.0703,0.3065,4.70,22.34,20.36,2.51,5.98,1,90.81,524045
V.F. Corporation Common Stock,VFC,3990110,11.93,3.19,1930000000.0,3.06,0.33,3.32,2.55,51.59,21810000000.0,0.012118916871804553,2.35,20.68,-0.001325506532853682,0.0208,-0.0408,-0.213,0.0959,4.43,17.21,15.86,1.82,5.72,1,54.90,2177228
Viacom Inc.,VIAB,4488700,11.23,1.86,2860000000.0,3.84,1.13,4.13,3.48,42.72,17640000000.0,0.061136363636363544,2.68,12.75,-0.0024999999999999467,0.04019999999999999,0.1474,-0.0482,0.3094,3.92,11.57,10.76,1.38,2.19,0,38.73,5638202
Valero Energy Corporation Commo,VLO,4547740,44.35,4.27,5520000000.0,5.11,1.67,6.22,4.93,66.70,29990000000.0,0.09211903693734103,0.60,13.48,-0.0016449828024525104,-0.0033,0.0728,-0.0689,0.4181,1.51,13.01,10.69,0.43,3.04,1,61.97,4720291
Vulcan Materials Company (Holdi,VMC,1342560,34.55,0.84,949850000.0,4.01,1.21,5.40,3.09,124.20,15470000000.0,0.156326085131391,1.39,37.84,-0.0015951641339937428,-0.0588,-0.0294,-0.154,0.1427,3.45,29.15,21.65,4.39,1.43,1,120.45,1837444
Vornado Realty Trust Common Sto,VNO,853235,30.99,2.68,1400000000.0,1.92,0.00,2.13,4.34,107.40,19700000000.0,0.0662952120124658,3.54,24.03,9.443762394933941e-05,-0.0302,0.026600000000000002,-0.0677,0.20629999999999998,3.42,54.25,48.90,7.48,5.09,1,101.46,988886
"Verisk Analytics, Inc.",VRSK,646170,7.98,0,937200000.0,3.31,0.81,3.63,3.46,83.03,13320000000.0,0.07718993928881179,2.56,23.16,0.0016107049931854966,-0.0359,-0.0269,-0.08410000000000001,0.0669,10.11,24.18,22.05,6.73,7.25,0,82.26,1014491
"Ventas, Inc. Common Stock",VTR,1947000,29.54,4.95,1830000000.0,1.70,0.43,1.83,1.86,62.34,21300000000.0,0.03600065455735568,5.21,32.35,0.0009818360333824216,-0.0364,-0.07150000000000001,-0.21780000000000002,0.0689,2.07,35.34,32.83,6.29,5.05,1,64.69,2694151
Verizon Communications Inc. Com,VZ,15645900,5.53,4.70,43390000000.0,3.85,1.01,3.96,3.21,49.48,200900000000.0,0.05593978844589098,6.58,15.35,0.0012205044751831817,-0.0040999999999999995,-0.026099999999999998,-0.13470000000000001,0.0711,8.90,12.80,12.44,1.59,1.65,1,50.60,10590012
Waters Corporation Common Stock,WAT,647753,28.77,0.00,727310000.0,7.02,1.66,7.65,6.41,149.51,12380000000.0,0.027768703038222764,2.59,24.12,0.00045736687357078587,0.0341,0.051,-0.0487,0.2163,5.32,22.02,20.21,5.66,3.34,1,147.11,520089
"Walgreens Boots Alliance, Inc.",WBA,3809380,27.17,1.74,7890000000.0,5.00,1.32,5.53,3.78,83.81,92080000000.0,0.10850164396430251,1.37,22.57,0.001174260216064038,0.0179,0.030600000000000002,-0.030600000000000002,0.1264,3.13,17.06,15.43,0.79,2.39,0,82.77,2520986
"WEC Energy Group, Inc. Common S",WEC,1711310,28.29,3.51,2440000000.0,3.10,0.60,3.28,2.96,58.39,18340000000.0,0.01918465227817734,2.93,19.63,0.0,-0.0049,-0.0062,-0.1209,0.08289999999999999,2.06,18.75,17.72,2.47,5.86,1,58.47,1541511
Wells Fargo & Company Common St,WFC,19156600,35.21,2.61,0.00,4.20,1.04,4.60,3.99,57.16,293700000000.0,0.001374334306820213,1.86,14.71,0.004294794708812999,0.0269,0.1334,-0.0215,0.3479,1.65,13.98,12.76,3.45,1.38,1,51.79,15721476
"Whole Foods Market, Inc.",WFM,4809610,10.34,1.90,1370000000.0,1.34,0.35,1.36,1.38,30.30,9330000000.0,-0.02758855585831055,-8.64,21.14,-0.00034059945504083533,-0.0336,-0.0252,-0.1771,0.0582,2.84,21.85,21.53,0.59,6.84,0,30.04,5093133
Whirlpool Corporation Common St,WHR,807723,64.10,2.28,2180000000.0,15.59,3.60,17.56,11.50,177.62,13140000000.0,0.13326516700749824,0.85,15.34,-0.001647352874346697,-0.0068000000000000005,0.029900000000000003,-0.09119999999999999,0.209,2.75,11.31,10.05,0.63,4.57,1,171.27,559919
Willis Towers Watson Public Lim,WLTW,692688,78.47,1.66,1580000000.0,8.46,1.75,9.78,2.26,126.41,17350000000.0,0.08761543926118875,1.36,56.13,0.0023679848448969754,0.0036,0.011699999999999999,-0.049,0.1267,1.61,15.00,12.97,2.23,3.82,0,125.39,619391
"Waste Management, Inc. Common S",WM,1611430,12.06,2.33,3710000000.0,3.17,0.81,3.46,2.65,71.13,31790000000.0,0.041695525696079816,2.16,27.28,0.0002770466823658335,0.016399999999999998,0.07,-0.0183,0.2899,5.99,22.81,20.90,2.33,3.59,1,67.57,1568252
"Wal-Mart Stores, Inc. Common St",WMT,9300720,25.38,2.92,32840000000.000004,4.32,1.07,4.54,4.38,68.64,214120000000.0,0.0654727793696277,3.81,15.95,-0.0007163323782234388,0.0177,-0.0011,-0.0709,0.11380000000000001,2.75,16.17,15.39,0.44,4.09,1,69.94,7564480
Westrock Company Common Stock,WRK,1611910,38.02,3.14,2160000000.0,2.62,0.80,3.13,0.54,53.32,12790000000.0,0.1306042884990255,2.12,94.67,-0.0019493177387913674,-0.044800000000000006,0.017,-0.0925,0.4483,1.35,19.44,16.27,0.91,1.46,1,50.08,1793353
Western Union Company (The) Com,WU,5726120,1.87,3.53,1370000000.0,1.70,0.42,1.78,0.51,19.93,9460000000.0,-0.027735753908219696,1.68,38.57,-0.0010085728693898233,-0.0131,-0.049400000000000006,-0.1335,0.0885,10.58,11.57,11.05,1.76,7.21,1,20.69,3091590
Weyerhaeuser Company Common Sto,WY,4172070,12.26,3.70,1590000000.0,0.99,0.27,1.33,1.40,32.67,24880000000.0,0.0401785714285714,6.81,23.75,-0.00267857142857153,0.017,0.058899999999999994,-0.0335,0.25120000000000003,2.74,33.56,24.98,3.94,3.23,1,31.37,3916720
Wyndham Worldwide Corp Common,WYN,997283,6.76,2.53,1310000000.0,6.20,1.55,6.89,5.53,81.64,8620000000.0,0.09104133834404182,1.04,14.84,-0.0018184022305732794,0.0055000000000000005,0.1116,-0.053399999999999996,0.31129999999999997,12.20,13.24,11.91,1.68,4.47,1,73.85,824557
"Wynn Resorts, Limited",WYNN,2367160,1.55,2.01,950590000.0,4.29,1.01,4.88,2.38,97.42,10060000000.0,0.06882999093016218,2.93,41.59,-0.004131814975310011,0.0161,0.0377,-0.096,0.2079,63.85,23.07,20.28,2.26,2.88,0,95.39,1081649
Xcel Energy Inc. Common Stock,XEL,2372420,21.73,3.29,3650000000.0,2.20,0.40,2.45,2.21,42.07,21850000000.0,0.4197444831591173,3.49,19.51,0.0009291521486645138,0.023700000000000002,0.051399999999999994,-0.051699999999999996,0.1334,1.98,18.56,17.58,1.97,3.88,1,40.97,1845807
XL Group Ltd.,XL,1673990,40.99,2.19,1100000000.0,3.34,0.93,4.03,1.56,39.45,10690000000.0,0.061259920634920695,0.43,25.86,0.0007440476190476719,0.0225,0.1051,-0.0254,0.33,0.98,12.08,10.01,1.01,4.81,1,36.51,1348418
"Xilinx, Inc.",XLNX,2631060,9.97,2.25,767130000.0,2.29,0.59,2.44,2.28,58.73,14660000000.0,0.018675721561969505,2.99,25.83,0.0,0.0028000000000000004,0.0643,-0.0537,0.4183,5.91,25.72,24.14,6.34,6.05,0,55.34,1823572
Exxon Mobil Corporation Common,XOM,12228000,40.34,3.64,23240000000.0,4.07,1.01,4.89,1.88,83.03,338650000000.0,0.08885597926693811,0.61,43.51,-0.0048130322102925005,-0.016399999999999998,-0.0507,-0.14529999999999998,0.0169,2.01,20.07,16.70,1.70,2.38,1,86.04,14721795
DENTSPLY SIRONA Inc.,XRAY,1594890,35.26,0.56,779500000.0,2.85,0.68,3.21,1.94,59.62,14430000000.0,0.07401499441697235,2.62,32.38,-0.00047854522252355203,0.0537,0.0581,-0.045700000000000005,0.1422,1.78,22.04,19.57,3.84,3.02,0,59.37,1515258
Xylem Inc. Common Stock New,XYL,1547920,12.21,1.48,615000000.0,2.29,0.56,2.61,1.45,48.48,8560000000.000001,0.14006309148264995,1.46,32.88,-0.0014721345951630438,-0.0167,-0.04769999999999999,-0.1331,0.2685,3.89,20.82,18.26,2.26,3.03,1,50.06,1026261
"Zimmer Biomet Holdings, Inc. Co",ZBH,1379710,48.20,0.82,2800000000.0,8.56,2.17,9.38,1.51,116.96,23970000000.0,0.1411564625850339,1.41,78.93,0.0020408163265306367,0.019,0.0301,-0.10529999999999999,0.2463,2.44,13.92,12.71,3.08,3.06,1,115.70,1116468
Zions Bancorporation,ZION,2425540,34.10,0.71,0.00,2.45,0.60,2.93,1.99,43.92,9170000000.0,0.016349977905435242,2.05,22.75,0.0019885108263368867,0.031,0.19940000000000002,-0.06309999999999999,0.9670000000000001,1.33,18.48,15.45,4.00,6.51,0,37.75,1963227
Zoetis Inc. Class A Common Stoc,ZTS,3389410,3.02,0.79,1700000000.0,2.32,0.56,2.65,1.65,54.25,26410000000.0,0.11566037735849055,1.76,32.54,0.0009433962264151496,-0.0102,0.033,-0.049800000000000004,0.3586,17.57,23.14,20.26,5.33,2.23,1,51.98,3187968
