.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Texas Instruments Incorporated,TXN,5428200,10.52,2.62,5710000000.0,3.67,0.90,3.94,3.48,75.52,76130000000.0,0.0683278688524589,2.08,21.98,-0.0018360655737704734,0.012199999999999999,0.0649,-0.0381,0.48979999999999996,7.25,20.83,19.40,5.68,2.25,0,71.78,3955507
Textron Inc. Common Stock,TXT,1782190,20.41,0.17,1590000000.0,2.64,0.63,3.02,3.53,48.78,13210000000.0,0.07120995715160183,2.08,13.71,-0.006937359722505532,-0.0088,0.11560000000000001,-0.0507,0.5081,2.40,18.31,16.01,0.97,1.67,1,43.34,1828611
"Under Armour, Inc. Class C Comm",UA,4202080,4.64,0,565090000.0,0.41,-0.02,0.53,0.45,23.85,8660000000.0,0.1716760061130922,9.58,43.99,-0.0015282730514517562,-0.1718,-0.33409999999999995,-0.5755,0.1114,4.23,48.17,37.26,1.78,1.58,1,29.66,4778767
"Under Armour, Inc. Class A",UAA,5664370,4.64,0,565090000.0,0.42,-0.03,0.52,0.45,26.23,9590000000.0,0.06377079482439929,2.47,48.73,0.001848428835489857,-0.1659,-0.3465,-0.5436,0.0705,4.67,52.10,42.08,1.96,7.12,1,33.48,3334515
United Continental Holdings,UAL,3453510,26.55,0.00,6940000000.0,6.76,2.18,8.11,6.85,73.28,24110000000.0,0.12480252764612954,-1.74,11.09,-0.0007898894154816372,0.037200000000000004,0.2345,-0.0104,1.0315,2.86,11.24,9.37,0.66,4.00,1,61.57,102080
"UDR, Inc.",UDR,1588410,11.40,3.32,608650000.0,0.22,0.04,0.18,1.08,35.54,9510000000.0,0.03185790809134481,-4.73,32.95,0.004510854243022333,0.0013,0.0123,-0.0782,0.08539999999999999,3.11,161.77,197.72,9.83,3.96,1,35.16,1183450
"Universal Health Services, Inc.",UHS,1103810,45.33,0.33,1700000000.0,7.34,2.18,8.10,7.10,113.58,11920000000.0,0.10300499467780244,1.98,17.32,-0.006304757225906843,0.0825,0.0361,-0.12029999999999999,0.233,2.69,16.75,15.18,1.23,2.95,1,118.66,605083
"Ulta Beauty, Inc.",ULTA,716445,23.30,0.00,797090000.0,6.41,1.80,8.01,5.97,267.52,17120000000.000002,0.10661913337498641,2.00,46.12,-0.0004777830864787225,0.0285,0.0802,-0.0125,0.8747,11.68,42.93,34.35,3.73,3.30,0,254.72,449624
UnitedHealth Group Incorporated,UNH,3828520,40.20,1.59,14510000000.0,9.51,2.32,10.64,7.25,161.25,151210000000.0,0.17275726430656002,1.03,21.93,0.0,-0.014199999999999999,0.0665,-0.0364,0.37020000000000003,3.92,16.72,14.94,0.81,1.96,1,149.06,531197
Unum Group Common Stock,UNM,1468770,39.02,1.65,1610000000.0,4.10,1.02,4.38,3.95,45.27,11150000000.0,-0.03503054989816701,1.68,12.28,-0.006517311608961296,0.0717,0.2371,-0.0055000000000000005,0.9001,1.26,11.83,11.08,1.02,2.82,1,39.21,1898715
Union Pacific Corporation Commo,UNP,3880210,24.43,2.20,9310000000.0,5.64,1.33,6.33,5.07,106.04,89370000000.0,0.03135569978974306,1.74,21.66,-0.001188408446841538,0.0356,0.115,-0.013999999999999999,0.42810000000000004,4.48,19.47,17.35,4.46,1.80,1,98.49,4246454
"United Parcel Service, Inc.",UPS,2988760,0.49,3.11,7690000000.0,5.95,1.48,6.47,3.87,111.77,92790000000.0,0.07212347988774548,2.10,27.62,0,-0.0436,-0.0405,-0.1124,0.12140000000000001,216.40,17.97,16.52,1.52,3.92,1,111.41,0
"Urban Outfitters, Inc.",URBN,2701350,10.73,0,497690000.0,1.88,0.27,1.98,1.92,26.96,3190000000.0,0.14264487369985135,1.24,14.28,-0.003714710252600395,0.0194,-0.1503,-0.3265,0.1313,2.51,14.62,13.88,0.89,4.31,0,32.34,1386763
"United Rentals, Inc. Common Sto",URI,1738930,19.57,0,1720000000.0,9.13,2.23,10.13,6.45,118.40,10800000000.0,-0.01721812266920575,1.04,19.87,0.0049194636197731345,0.08220000000000001,0.3651,-0.0233,1.7466,6.44,14.03,12.65,1.84,3.75,1,93.86,231469
U.S. Bancorp Common Stock,USB,7192290,24.63,2.04,0.00,3.49,0.87,3.84,3.24,52.05,93130000000.0,-0.01617887656789674,2.79,16.94,-0.004181057989456449,0.054400000000000004,0.1702,0.0,0.4642,2.23,15.72,14.29,4.72,2.78,1,46.90,6011599
United Technologies Corporation,UTX,3004190,34.10,2.35,10040000000.0,6.55,1.76,7.01,6.12,110.68,90430000000.0,0.05153811859117252,2.32,18.34,0.0005349977708424269,0.0138,0.0519,-0.0055000000000000005,0.2836,3.29,17.13,16.01,1.58,2.02,1,106.67,1638
Visa Inc.,V,9973020,11.20,0.75,11010000000.0,3.32,0.82,3.87,2.58,83.30,203080000000.0,0.1208552481134233,1.64,33.87,0.0005716899153900279,0.049,0.0735,-0.0034000000000000002,0.25579999999999997,7.81,26.32,22.58,12.72,4.88,1,81.40,879812
"Varian Medical Systems, Inc. Co",VAR,869813,18.45,0.00,633400000.0,3.88,0.97,4.29,3.51,86.61,7810000000.0,0.01318198462101794,2.40,23.81,-0.00048822165263040507,-0.0346,-0.09210000000000002,-0.2164,0.1013,4.44,21.55,19.49,2.38,5.32,1,92.09,2131569
V.F. Corporation,VFC,3818980,11.96,3.19,1780000000.0,3.18,0.35,3.38,2.55,51.48,21770000000.0,0.023348519362186737,2.44,20.68,0,0.0233,-0.0572,-0.21489999999999998,0.0964,4.41,16.57,15.59,1.81,5.81,1,55.88,0
Viacom Inc. - Class B,VIAB,4274490,11.23,1.82,2860000000.0,3.85,1.14,4.13,3.48,40.70,17460000000.0,0.05842391304347849,2.67,12.62,-0.0015851449275360308,0.0808,0.1362,-0.057800000000000004,0.2961,3.93,11.43,10.65,1.38,2.29,0,38.72,3286468
Valero Energy Corporation Commo,VLO,4782300,44.89,4.28,5550000000.0,5.26,1.74,6.25,4.94,66.88,29640000000.0,0.11803328752481312,0.59,13.26,0,-0.0207,0.0785,-0.0828,0.397,1.46,12.45,10.48,0.39,2.95,1,60.72,403
Vulcan Materials Company (Holdi,VMC,1267140,34.49,0.84,947950000.0,4.01,1.21,5.40,3.09,126.03,16190000000.000002,0.15712729405849335,1.38,39.52,0.005279477080365247,-0.0313,0.0147,-0.1164,0.3233,3.46,30.45,22.61,4.40,2.58,1,120.33,358568
Vornado Realty Trust Common Sto,VNO,954584,30.99,2.59,1400000000.0,1.90,0.50,2.10,4.34,105.41,20760000000.0,0.018366975813784325,3.65,25.33,-0.00036370249136208344,0.0415,0.0873,-0.0034000000000000002,0.35810000000000003,3.55,57.78,52.28,7.77,4.97,1,100.97,764826
"Verisk Analytics, Inc.",VRSK,647418,8.77,0,1030000000.0,3.09,0.81,3.35,3.47,82.67,14220000000.0,0.03690518571259038,2.80,24.47,0.00011866619200184836,0.027000000000000003,0.0337,-0.0128,0.2658,9.61,27.48,25.34,6.21,6.75,0,82.13,645421
"Ventas, Inc. Common Stock",VTR,2054700,29.54,4.99,1830000000.0,1.70,0.43,1.88,1.86,61.80,22040000000.0,0.008150871024452666,5.30,33.47,0.0020776730062330717,0.0059,-0.060899999999999996,-0.1906,0.2966,2.12,36.56,33.06,6.44,4.68,1,66.19,2153137
Verizon Communications Inc. Com,VZ,15386900,5.53,4.70,42990000000.0,3.86,1.01,3.99,3.21,51.36,200550000000.0,0.0777961205117621,6.57,15.32,-0.0030953363598844597,-0.042300000000000004,-0.0392,-0.1363,0.0691,8.77,12.74,12.33,1.57,1.57,1,51.20,23190659
Waters Corporation Common Stock,WAT,676086,28.64,0.00,731200000.0,7.01,1.65,7.62,6.41,141.34,12400000000.0,0.018758169934640634,2.62,24.08,-0.0019607843137255943,0.0919,0.044800000000000006,-0.050499999999999996,0.29960000000000003,5.34,22.02,20.25,5.67,2.93,1,147.72,398823
"Walgreens Boots Alliance, Inc.",WBA,3947050,27.17,1.75,7890000000.0,5.00,1.33,5.52,3.78,82.69,92680000000.0,0.10356100408639812,1.36,22.72,-0.0012842965557501307,0.0384,0.0429,-0.024300000000000002,0.13369999999999999,3.15,17.17,15.55,0.79,2.08,0,82.33,4106620
"WEC Energy Group, Inc. Common S",WEC,1591690,28.29,3.61,2440000000.0,3.10,0.60,3.29,2.96,58.21,18080000000.0,0.03406326034063256,2.84,19.36,-0.0024330900243308973,-0.015700000000000002,-0.0254,-0.1332,0.0678,2.03,18.48,17.42,2.43,9.25,1,58.79,17736
Wells Fargo & Company,WFC,21623500,35.21,2.62,0.00,4.19,1.04,4.60,3.99,55.92,291390000000.0,0.005680840075744431,1.93,14.56,0,0.038900000000000004,0.142,-0.0155,0.33390000000000003,1.65,13.86,12.63,3.45,0.00,1,50.87,1000
"Whole Foods Market, Inc.",WFM,4866650,10.34,1.81,1370000000.0,1.34,0.35,1.36,1.38,30.53,9850000000.0,-0.07796829505014558,-6.69,22.32,-0.013264315755418976,0.0125,0.027200000000000002,-0.1313,0.11710000000000001,2.99,23.07,22.73,0.62,7.11,0,30.09,4066154
Whirlpool Corporation Common St,WHR,826902,64.0970,2.2600,2180000000.0,15.6100,3.6200,17.5800,11.5000,179.7360,13460000000.0,0.1259100400699813,0.8500,15.7205,-0.011569501664879578,0.005843,0.050056,-0.068593,0.297912,2.7644,11.5814,10.2836,0.6369,4.1300,1,172.1680,114674
Willis Towers Watson Public Lim,WLTW,715089,73.02,1.65,1580000000.0,8.46,1.75,9.77,2.26,125.31,17490000000.0,0.08947784810126591,1.37,56.79,-0.003243670886076022,0.024300000000000002,0.0285,-0.0379,0.19640000000000002,1.73,15.17,13.14,2.21,4.92,0,124.79,719057
"Waste Management, Inc. Common S",WM,1691240,12.06,2.35,3710000000.0,3.17,0.81,3.46,2.65,70.07,32000000000.0,0.024154589371980784,2.17,27.46,-0.0013802622498275685,0.0387,0.08800000000000001,-0.0001,0.32659999999999995,6.01,22.96,21.03,2.34,2.54,1,66.90,156140
"Wal-Mart Stores, Inc. Common St",WMT,8828070,25.23,2.88,33009999999.999996,4.32,0.96,4.33,4.61,67.82,213190000000.0,0.07361695948889202,6.30,15.05,-0.0005808044141136781,0.022799999999999997,-0.0144,-0.0774,0.11259999999999999,2.73,16.06,16.02,0.44,3.60,1,70.38,12837447
Westrock Company Common Stock,WRK,1555850,38.02,3.04,2160000000.0,2.62,0.81,3.04,0.54,52.74,13230000000.0,0.06626173384870238,2.19,97.88,-0.002944965948831202,-0.0014000000000000002,0.0786,-0.0617,0.7232,1.43,20.10,17.32,0.96,1.74,1,48.82,2448489
Western Union Company (The) Com,WU,5227770,1.87,3.53,746900000.0,1.70,0.42,1.78,0.51,20.74,9560000000.0,-0.025731584258325002,1.68,38.92,-0.0020181634712411745,-0.042800000000000005,-0.0446,-0.12560000000000002,0.133,10.58,11.68,11.15,1.76,8.76,1,20.78,437142
Weyerhaeuser Company Common Sto,WY,4282920,12.26,3.70,1570000000.0,1.00,0.28,1.32,1.40,31.54,25470000000.0,0.02804295942720758,6.70,24.32,-0.0002983293556086952,0.0791,0.08990000000000001,-0.0021,0.5018,2.73,34.03,25.78,3.93,3.17,1,31.22,875574
Wyndham Worldwide Corp Common,WYN,994244,7.36,2.36,1320000000.0,6.20,1.55,6.89,5.53,79.28,9140000000.0,0.04266231495512285,1.06,15.34,-0.0027975288495163397,0.0702,0.1693,-0.0216,0.3554,11.66,13.69,12.31,1.79,6.40,1,72.57,2047255
Xcel Energy Inc. Common Stock,XEL,2376210,21.63,3.24,3640000000.0,2.20,0.40,2.45,2.21,41.14,21260000000.0,0.4552380952380952,3.20,18.96,-0.0011904761904760752,0.0175,0.0229,-0.0784,0.1016,1.94,18.04,17.09,1.92,4.34,1,40.92,163305
XL Group Ltd.,XL,1779790,40.98,1.95,875660000.0,3.49,0.95,4.05,1.56,38.22,11000000000.0,0.030019685039370136,0.41,26.25,-0.005413385826771644,0.07139999999999999,0.1429,-0.0002,0.35009999999999997,0.99,11.73,10.11,1.03,5.30,1,35.83,1767988
"Xilinx, Inc.",XLNX,2871200,9.97,2.20,767130000.0,2.28,0.58,2.42,2.28,58.54,14950000000.0,0.003019627579265327,3.02,26.34,-0.003690655930213005,0.026000000000000002,0.0993,-0.035,0.4462,5.98,26.34,24.82,6.42,3.77,0,54.63,2490596
Exxon Mobil Corporation Common,XOM,11285800,41.14,3.67,26890000000.0,4.14,1.03,4.87,1.88,86.18,339140000000.0,0.07618469015795859,1.02,43.49,-0.0023086269744835297,-0.0513,-0.058499999999999996,-0.14429999999999998,0.0262,2.00,19.75,16.79,1.67,2.42,1,86.84,15645973
DENTSPLY SIRONA Inc.,XRAY,1629540,35.17,0.49,726400000.0,2.92,0.77,3.25,1.94,57.78,14460000000.0,0.10174514323345396,2.19,32.31,-0.0018109976950938522,0.0848,0.0576,-0.0479,0.1396,1.73,21.47,19.29,3.74,4.32,0,59.27,4224668
Xerox Corporation Common Stock,XRX,13636900,4.74,4.17,2160000000.0,0.85,0.22,0.87,0.58,7.31,7550000000.0,0.14054054054054044,-79.55,12.83,-0.002702702702702786,0.018000000000000002,-0.1833,-0.3468,0.1517,1.56,8.75,8.55,0.70,0.81,1,9.11,6461548
Xylem Inc.  New,XYL,1496140,12.20,1.51,587000000.0,2.29,0.56,2.61,1.45,48.79,8580000000.0,0.13738219895287962,1.47,32.97,-0.004188481675392763,-0.0202,-0.0451,-0.1308,0.3125,3.91,20.87,18.31,2.27,2.66,1,50.06,2819403
"Zimmer Biomet Holdings, Inc.",ZBH,1518170,47.82,0.82,2480000000.0,8.56,2.17,9.38,1.50,114.20,23420000000.0,0.1537138927097661,1.40,77.91,-0.0009456671251719673,0.023399999999999997,-0.0007000000000000001,-0.12269999999999999,0.2583,2.43,13.65,12.46,3.03,2.45,1,116.96,1220881
Zions Bancorporation,ZION,2750550,34.10,0.72,0.00,2.46,0.60,2.93,1.99,42.97,9070000000.0,0.031131019036954033,2.03,22.44,-0.0038073908174692805,0.0391,0.25780000000000003,-0.0191,1.2236,1.31,18.15,15.24,3.96,6.38,0,35.50,1185303
Zoetis Inc. Class A,ZTS,3247990,3.02,0.80,1700000000.0,2.32,0.56,2.65,1.65,54.35,25830000000.0,0.11159530125047357,1.72,31.82,0.004357711254262986,-0.0338,0.0137,-0.0707,0.3344,17.49,22.63,19.82,5.31,3.15,1,51.80,8167474
